# time uid fid rate_pps threshold_pps action
0.510800 0 1 0.000 50.000 PASS
0.670800 1 1 6.250 50.000 PASS
0.830800 2 1 6.250 50.000 PASS
0.990800 3 1 6.250 50.000 PASS
1.150800 4 1 6.250 50.000 PASS
1.310800 5 1 6.250 50.000 PASS
1.470800 6 1 6.250 50.000 PASS
1.630800 7 1 0.000 2.500 PASS
1.790800 8 1 6.250 2.500 DROP
1.950800 9 1 6.250 2.500 DROP
2.110800 10 1 6.250 2.500 DROP
2.270800 11 1 6.250 2.500 DROP
2.430800 12 1 6.250 2.500 DROP
2.590800 13 1 6.250 2.500 DROP
2.750800 14 1 0.000 4.500 PASS
2.910800 15 1 6.250 4.500 DROP
3.070800 16 1 6.250 4.500 DROP
3.230800 17 1 6.250 4.500 DROP
3.390800 18 1 6.250 4.500 DROP
3.550800 19 1 6.250 4.500 DROP
3.710800 20 1 6.250 4.500 DROP
3.870800 21 1 0.000 6.100 PASS
4.030800 22 1 6.250 6.100 DROP
4.190800 23 1 6.250 6.100 DROP
4.350800 24 1 6.250 6.100 DROP
4.510800 25 1 6.250 6.100 DROP
4.670800 26 1 6.250 6.100 DROP
4.830800 27 1 6.250 6.100 DROP
4.990800 28 1 0.000 7.380 PASS
5.150800 29 1 6.250 7.380 PASS
5.310800 30 1 6.250 7.380 PASS
5.470800 31 1 6.250 7.380 PASS
5.630800 32 1 6.250 7.380 PASS
5.790800 33 1 6.250 7.380 PASS
5.950800 34 1 6.250 7.380 PASS
6.110800 35 1 0.000 8.404 PASS
6.270800 36 1 6.250 8.404 PASS
6.430800 37 1 6.250 8.404 PASS
6.590800 38 1 6.250 8.404 PASS
6.750800 39 1 6.250 8.404 PASS
6.910800 40 1 6.250 8.404 PASS
7.070800 41 1 6.250 8.404 PASS
7.230800 42 1 0.000 9.223 PASS
7.390800 43 1 6.250 9.223 PASS
7.550800 44 1 6.250 9.223 PASS
7.710800 45 1 6.250 9.223 PASS
7.870800 46 1 6.250 9.223 PASS
8.030800 47 1 6.250 9.223 PASS
8.190800 48 1 6.250 9.223 PASS
8.350800 49 1 0.000 9.879 PASS
8.510800 50 1 6.250 9.879 PASS
8.670800 51 1 6.250 9.879 PASS
8.830800 52 1 6.250 9.879 PASS
8.990800 53 1 6.250 9.879 PASS
9.150800 54 1 6.250 9.879 PASS
9.310800 55 1 6.250 9.879 PASS
9.470800 56 1 0.000 10.403 PASS
9.630800 57 1 6.250 10.403 PASS
9.790800 58 1 6.250 10.403 PASS
9.950800 59 1 6.250 10.403 PASS
10.010410 60 2 7.413 10.403 PASS
10.011410 61 2 9.249 10.403 PASS
10.012410 62 2 11.078 10.403 DROP
10.013410 63 2 12.901 10.403 DROP
10.014410 64 2 14.716 10.403 DROP
10.015410 65 2 16.526 10.403 DROP
10.016410 66 2 18.328 10.403 DROP
10.017410 67 2 20.124 10.403 DROP
10.018410 68 2 21.913 10.403 DROP
10.019410 69 2 23.696 10.403 DROP
10.020410 70 2 25.473 10.403 DROP
10.021410 71 2 27.243 10.403 DROP
10.022410 72 2 29.006 10.403 DROP
10.023410 73 2 30.763 10.403 DROP
10.024410 74 2 32.514 10.403 DROP
10.025410 75 2 34.258 10.403 DROP
10.026410 76 2 35.996 10.403 DROP
10.027410 77 2 37.728 10.403 DROP
10.028410 78 2 39.454 10.403 DROP
10.029410 79 2 41.174 10.403 DROP
10.030410 80 2 42.887 10.403 DROP
10.031410 81 2 44.594 10.403 DROP
10.032410 82 2 46.296 10.403 DROP
10.033410 83 2 47.991 10.403 DROP
10.034410 84 2 49.680 10.403 DROP
10.035410 85 2 51.363 10.403 DROP
10.036410 86 2 53.040 10.403 DROP
10.037410 87 2 54.711 10.403 DROP
10.038410 88 2 56.377 10.403 DROP
10.039410 89 2 58.036 10.403 DROP
10.040410 90 2 59.690 10.403 DROP
10.041410 91 2 61.338 10.403 DROP
10.042410 92 2 62.980 10.403 DROP
10.043410 93 2 64.616 10.403 DROP
10.044410 94 2 66.247 10.403 DROP
10.045410 95 2 67.872 10.403 DROP
10.046410 96 2 69.492 10.403 DROP
10.047410 97 2 71.105 10.403 DROP
10.048410 98 2 72.713 10.403 DROP
10.049410 99 2 74.316 10.403 DROP
10.050410 100 2 75.913 10.403 DROP
10.051410 101 2 77.505 10.403 DROP
10.052410 102 2 79.091 10.403 DROP
10.053410 103 2 80.672 10.403 DROP
10.054410 104 2 82.247 10.403 DROP
10.055410 105 2 83.817 10.403 DROP
10.056410 106 2 85.381 10.403 DROP
10.057410 107 2 86.940 10.403 DROP
10.058410 108 2 88.494 10.403 DROP
10.059410 109 2 90.043 10.403 DROP
10.060410 110 2 91.586 10.403 DROP
10.061410 111 2 93.124 10.403 DROP
10.062410 112 2 94.657 10.403 DROP
10.063410 113 2 96.185 10.403 DROP
10.064410 114 2 97.707 10.403 DROP
10.065410 115 2 99.225 10.403 DROP
10.066410 116 2 100.737 10.403 DROP
10.067410 117 2 102.244 10.403 DROP
10.068410 118 2 103.747 10.403 DROP
10.069410 119 2 105.244 10.403 DROP
10.070410 120 2 106.736 10.403 DROP
10.071410 121 2 108.223 10.403 DROP
10.072410 122 2 109.706 10.403 DROP
10.073410 123 2 111.183 10.403 DROP
10.074410 124 2 112.656 10.403 DROP
10.075410 125 2 114.123 10.403 DROP
10.076410 126 2 115.586 10.403 DROP
10.077410 127 2 117.044 10.403 DROP
10.078410 128 2 118.497 10.403 DROP
10.079410 129 2 119.946 10.403 DROP
10.080410 130 2 121.389 10.403 DROP
10.081410 131 2 122.828 10.403 DROP
10.082410 132 2 124.262 10.403 DROP
10.083410 133 2 125.692 10.403 DROP
10.084410 134 2 127.117 10.403 DROP
10.085410 135 2 128.537 10.403 DROP
10.086410 136 2 129.952 10.403 DROP
10.087410 137 2 131.364 10.403 DROP
10.088410 138 2 132.770 10.403 DROP
10.089410 139 2 134.172 10.403 DROP
10.090410 140 2 135.569 10.403 DROP
10.091410 141 2 136.962 10.403 DROP
10.092410 142 2 138.351 10.403 DROP
10.093410 143 2 139.734 10.403 DROP
10.094410 144 2 141.114 10.403 DROP
10.095410 145 2 142.489 10.403 DROP
10.096410 146 2 143.860 10.403 DROP
10.097410 147 2 145.226 10.403 DROP
10.098410 148 2 146.588 10.403 DROP
10.099410 149 2 147.946 10.403 DROP
10.100410 150 2 149.299 10.403 DROP
10.101410 151 2 150.648 10.403 DROP
10.102410 152 2 151.993 10.403 DROP
10.103410 153 2 153.333 10.403 DROP
10.104410 154 2 154.669 10.403 DROP
10.105410 155 2 156.001 10.403 DROP
10.106410 156 2 157.329 10.403 DROP
10.107410 157 2 158.653 10.403 DROP
10.108410 158 2 159.972 10.403 DROP
10.109410 159 2 161.288 10.403 DROP
10.110410 160 2 162.599 10.403 DROP
10.110800 161 1 164.062 10.403 DROP
10.111410 162 2 165.467 10.403 DROP
10.112410 163 2 166.768 10.403 DROP
10.113410 164 2 168.065 10.403 DROP
10.114410 165 2 169.357 10.403 DROP
10.115410 166 2 170.646 10.403 DROP
10.116410 167 2 171.931 10.403 DROP
10.117410 168 2 173.211 10.403 DROP
10.118410 169 2 174.488 10.403 DROP
10.119410 170 2 175.761 10.403 DROP
10.120410 171 2 177.029 10.403 DROP
10.121410 172 2 178.294 10.403 DROP
10.122410 173 2 179.555 10.403 DROP
10.123410 174 2 180.813 10.403 DROP
10.124410 175 2 182.066 10.403 DROP
10.125410 176 2 183.315 10.403 DROP
10.126410 177 2 184.561 10.403 DROP
10.127410 178 2 185.803 10.403 DROP
10.128410 179 2 187.041 10.403 DROP
10.129410 180 2 188.275 10.403 DROP
10.130410 181 2 189.506 10.403 DROP
10.131410 182 2 190.733 10.403 DROP
10.132410 183 2 191.956 10.403 DROP
10.133410 184 2 193.176 10.403 DROP
10.134410 185 2 194.391 10.403 DROP
10.135410 186 2 195.604 10.403 DROP
10.136410 187 2 196.812 10.403 DROP
10.137410 188 2 198.017 10.403 DROP
10.138410 189 2 199.218 10.403 DROP
10.139410 190 2 200.416 10.403 DROP
10.140410 191 2 201.610 10.403 DROP
10.141410 192 2 202.801 10.403 DROP
10.142410 193 2 203.988 10.403 DROP
10.143410 194 2 205.171 10.403 DROP
10.144410 195 2 206.351 10.403 DROP
10.145410 196 2 207.527 10.403 DROP
10.146410 197 2 208.700 10.403 DROP
10.147410 198 2 209.870 10.403 DROP
10.148410 199 2 211.036 10.403 DROP
10.149410 200 2 212.199 10.403 DROP
10.150410 201 2 213.358 10.403 DROP
10.151410 202 2 214.514 10.403 DROP
10.152410 203 2 215.666 10.403 DROP
10.153410 204 2 216.815 10.403 DROP
10.154410 205 2 217.961 10.403 DROP
10.155410 206 2 219.103 10.403 DROP
10.156410 207 2 220.242 10.403 DROP
10.157410 208 2 221.378 10.403 DROP
10.158410 209 2 222.510 10.403 DROP
10.159410 210 2 223.639 10.403 DROP
10.160410 211 2 224.765 10.403 DROP
10.161410 212 2 225.887 10.403 DROP
10.162410 213 2 227.007 10.403 DROP
10.163410 214 2 228.123 10.403 DROP
10.164410 215 2 229.236 10.403 DROP
10.165410 216 2 230.345 10.403 DROP
10.166410 217 2 231.452 10.403 DROP
10.167410 218 2 232.555 10.403 DROP
10.168410 219 2 233.655 10.403 DROP
10.169410 220 2 234.752 10.403 DROP
10.170410 221 2 235.846 10.403 DROP
10.171410 222 2 236.937 10.403 DROP
10.172410 223 2 238.024 10.403 DROP
10.173410 224 2 239.109 10.403 DROP
10.174410 225 2 240.190 10.403 DROP
10.175410 226 2 241.268 10.403 DROP
10.176410 227 2 242.344 10.403 DROP
10.177410 228 2 243.416 10.403 DROP
10.178410 229 2 244.485 10.403 DROP
10.179410 230 2 245.551 10.403 DROP
10.180410 231 2 246.614 10.403 DROP
10.181410 232 2 247.675 10.403 DROP
10.182410 233 2 248.732 10.403 DROP
10.183410 234 2 249.786 10.403 DROP
10.184410 235 2 250.837 10.403 DROP
10.185410 236 2 251.886 10.403 DROP
10.186410 237 2 252.931 10.403 DROP
10.187410 238 2 253.974 10.403 DROP
10.188410 239 2 255.013 10.403 DROP
10.189410 240 2 256.050 10.403 DROP
10.190410 241 2 257.084 10.403 DROP
10.191410 242 2 258.115 10.403 DROP
10.192410 243 2 259.143 10.403 DROP
10.193410 244 2 260.168 10.403 DROP
10.194410 245 2 261.191 10.403 DROP
10.195410 246 2 262.210 10.403 DROP
10.196410 247 2 263.227 10.403 DROP
10.197410 248 2 264.241 10.403 DROP
10.198410 249 2 265.252 10.403 DROP
10.199410 250 2 266.261 10.403 DROP
10.200410 251 2 267.266 10.403 DROP
10.201410 252 2 268.269 10.403 DROP
10.202410 253 2 269.269 10.403 DROP
10.203410 254 2 270.267 10.403 DROP
10.204410 255 2 271.261 10.403 DROP
10.205410 256 2 272.253 10.403 DROP
10.206410 257 2 273.243 10.403 DROP
10.207410 258 2 274.229 10.403 DROP
10.208410 259 2 275.213 10.403 DROP
10.209410 260 2 276.195 10.403 DROP
10.210410 261 2 277.173 10.403 DROP
10.211410 262 2 278.149 10.403 DROP
10.212410 263 2 279.123 10.403 DROP
10.213410 264 2 280.093 10.403 DROP
10.214410 265 2 281.061 10.403 DROP
10.215410 266 2 282.027 10.403 DROP
10.216410 267 2 282.990 10.403 DROP
10.217410 268 2 283.950 10.403 DROP
10.218410 269 2 284.908 10.403 DROP
10.219410 270 2 285.863 10.403 DROP
10.220410 271 2 286.816 10.403 DROP
10.221410 272 2 287.766 10.403 DROP
10.222410 273 2 288.714 10.403 DROP
10.223410 274 2 289.659 10.403 DROP
10.224410 275 2 290.601 10.403 DROP
10.225410 276 2 291.541 10.403 DROP
10.226410 277 2 292.479 10.403 DROP
10.227410 278 2 293.414 10.403 DROP
10.228410 279 2 294.347 10.403 DROP
10.229410 280 2 295.277 10.403 DROP
10.230410 281 2 296.205 10.403 DROP
10.231410 282 2 297.130 10.403 DROP
10.232410 283 2 298.053 10.403 DROP
10.233410 284 2 298.973 10.403 DROP
10.234410 285 2 299.891 10.403 DROP
10.235410 286 2 300.807 10.403 DROP
10.236410 287 2 301.720 10.403 DROP
10.237410 288 2 302.631 10.403 DROP
10.238410 289 2 303.540 10.403 DROP
10.239410 290 2 304.446 10.403 DROP
10.240410 291 2 305.350 10.403 DROP
10.241410 292 2 306.251 10.403 DROP
10.242410 293 2 307.150 10.403 DROP
10.243410 294 2 308.047 10.403 DROP
10.244410 295 2 308.941 10.403 DROP
10.245410 296 2 309.833 10.403 DROP
10.246410 297 2 310.723 10.403 DROP
10.247410 298 2 311.611 10.403 DROP
10.248410 299 2 312.496 10.403 DROP
10.249410 300 2 313.379 10.403 DROP
10.250410 301 2 314.260 10.403 DROP
10.251410 302 2 315.138 10.403 DROP
10.252410 303 2 316.015 10.403 DROP
10.253410 304 2 316.889 10.403 DROP
10.254410 305 2 317.760 10.403 DROP
10.255410 306 2 318.630 10.403 DROP
10.256410 307 2 319.497 10.403 DROP
10.257410 308 2 320.362 10.403 DROP
10.258410 309 2 321.225 10.403 DROP
10.259410 310 2 322.086 10.403 DROP
10.260410 311 2 322.944 10.403 DROP
10.261410 312 2 323.801 10.403 DROP
10.262410 313 2 324.655 10.403 DROP
10.263410 314 2 325.507 10.403 DROP
10.264410 315 2 326.357 10.403 DROP
10.265410 316 2 327.205 10.403 DROP
10.266410 317 2 328.050 10.403 DROP
10.267410 318 2 328.894 10.403 DROP
10.268410 319 2 329.735 10.403 DROP
10.269410 320 2 330.575 10.403 DROP
10.270410 321 2 331.412 10.403 DROP
10.270800 322 1 332.500 10.403 DROP
10.271410 323 2 333.496 10.403 DROP
10.272410 324 2 334.327 10.403 DROP
10.273410 325 2 335.157 10.403 DROP
10.274410 326 2 335.984 10.403 DROP
10.275410 327 2 336.809 10.403 DROP
10.276410 328 2 337.633 10.403 DROP
10.277410 329 2 338.454 10.403 DROP
10.278410 330 2 339.273 10.403 DROP
10.279410 331 2 340.090 10.403 DROP
10.280410 332 2 340.905 10.403 DROP
10.281410 333 2 341.718 10.403 DROP
10.282410 334 2 342.529 10.403 DROP
10.283410 335 2 343.338 10.403 DROP
10.284410 336 2 344.145 10.403 DROP
10.285410 337 2 344.951 10.403 DROP
10.286410 338 2 345.754 10.403 DROP
10.287410 339 2 346.555 10.403 DROP
10.288410 340 2 347.354 10.403 DROP
10.289410 341 2 348.151 10.403 DROP
10.290410 342 2 348.947 10.403 DROP
10.291410 343 2 349.740 10.403 DROP
10.292410 344 2 350.531 10.403 DROP
10.293410 345 2 351.321 10.403 DROP
10.294410 346 2 352.109 10.403 DROP
10.295410 347 2 352.894 10.403 DROP
10.296410 348 2 353.678 10.403 DROP
10.297410 349 2 354.460 10.403 DROP
10.298410 350 2 355.240 10.403 DROP
10.299410 351 2 356.018 10.403 DROP
10.300410 352 2 356.794 10.403 DROP
10.301410 353 2 357.569 10.403 DROP
10.302410 354 2 358.341 10.403 DROP
10.303410 355 2 359.112 10.403 DROP
10.304410 356 2 359.881 10.403 DROP
10.305410 357 2 360.648 10.403 DROP
10.306410 358 2 361.413 10.403 DROP
10.307410 359 2 362.176 10.403 DROP
10.308410 360 2 362.938 10.403 DROP
10.309410 361 2 363.697 10.403 DROP
10.310410 362 2 364.455 10.403 DROP
10.311410 363 2 365.211 10.403 DROP
10.312410 364 2 365.965 10.403 DROP
10.313410 365 2 366.718 10.403 DROP
10.314410 366 2 367.469 10.403 DROP
10.315410 367 2 368.217 10.403 DROP
10.316410 368 2 368.965 10.403 DROP
10.317410 369 2 369.710 10.403 DROP
10.318410 370 2 370.454 10.403 DROP
10.319410 371 2 371.195 10.403 DROP
10.320410 372 2 371.936 10.403 DROP
10.321410 373 2 372.674 10.403 DROP
10.322410 374 2 373.411 10.403 DROP
10.323410 375 2 374.145 10.403 DROP
10.324410 376 2 374.879 10.403 DROP
10.325410 377 2 375.610 10.403 DROP
10.326410 378 2 376.340 10.403 DROP
10.327410 379 2 377.068 10.403 DROP
10.328410 380 2 377.794 10.403 DROP
10.329410 381 2 378.519 10.403 DROP
10.330410 382 2 379.242 10.403 DROP
10.331410 383 2 379.963 10.403 DROP
10.332410 384 2 380.683 10.403 DROP
10.333410 385 2 381.401 10.403 DROP
10.334410 386 2 382.117 10.403 DROP
10.335410 387 2 382.832 10.403 DROP
10.336410 388 2 383.545 10.403 DROP
10.337410 389 2 384.256 10.403 DROP
10.338410 390 2 384.966 10.403 DROP
10.339410 391 2 385.674 10.403 DROP
10.340410 392 2 386.380 10.403 DROP
10.341410 393 2 387.085 10.403 DROP
10.342410 394 2 387.788 10.403 DROP
10.343410 395 2 388.490 10.403 DROP
10.344410 396 2 389.190 10.403 DROP
10.345410 397 2 389.888 10.403 DROP
10.346410 398 2 390.585 10.403 DROP
10.347410 399 2 391.280 10.403 DROP
10.348410 400 2 391.974 10.403 DROP
10.349410 401 2 392.666 10.403 DROP
10.350410 402 2 393.356 10.403 DROP
10.351410 403 2 394.045 10.403 DROP
10.352410 404 2 394.733 10.403 DROP
10.353410 405 2 395.418 10.403 DROP
10.354410 406 2 396.103 10.403 DROP
10.355410 407 2 396.785 10.403 DROP
10.356410 408 2 397.466 10.403 DROP
10.357410 409 2 398.146 10.403 DROP
10.358410 410 2 398.824 10.403 DROP
10.359410 411 2 399.501 10.403 DROP
10.360410 412 2 400.176 10.403 DROP
10.361410 413 2 400.849 10.403 DROP
10.362410 414 2 401.521 10.403 DROP
10.363410 415 2 402.192 10.403 DROP
10.364410 416 2 402.860 10.403 DROP
10.365410 417 2 403.528 10.403 DROP
10.366410 418 2 404.194 10.403 DROP
10.367410 419 2 404.858 10.403 DROP
10.368410 420 2 405.522 10.403 DROP
10.369410 421 2 406.183 10.403 DROP
10.370410 422 2 406.843 10.403 DROP
10.371410 423 2 407.502 10.403 DROP
10.372410 424 2 408.159 10.403 DROP
10.373410 425 2 408.815 10.403 DROP
10.374410 426 2 409.469 10.403 DROP
10.375410 427 2 410.122 10.403 DROP
10.376410 428 2 410.773 10.403 DROP
10.377410 429 2 411.423 10.403 DROP
10.378410 430 2 412.071 10.403 DROP
10.379410 431 2 412.719 10.403 DROP
10.380410 432 2 413.364 10.403 DROP
10.381410 433 2 414.008 10.403 DROP
10.382410 434 2 414.651 10.403 DROP
10.383410 435 2 415.293 10.403 DROP
10.384410 436 2 415.933 10.403 DROP
10.385410 437 2 416.571 10.403 DROP
10.386410 438 2 417.208 10.403 DROP
10.387410 439 2 417.844 10.403 DROP
10.388410 440 2 418.479 10.403 DROP
10.389410 441 2 419.112 10.403 DROP
10.390410 442 2 419.743 10.403 DROP
10.391410 443 2 420.374 10.403 DROP
10.392410 444 2 421.003 10.403 DROP
10.393410 445 2 421.630 10.403 DROP
10.394410 446 2 422.256 10.403 DROP
10.395410 447 2 422.881 10.403 DROP
10.396410 448 2 423.505 10.403 DROP
10.397410 449 2 424.127 10.403 DROP
10.398410 450 2 424.748 10.403 DROP
10.399410 451 2 425.367 10.403 DROP
10.400410 452 2 425.985 10.403 DROP
10.401410 453 2 426.602 10.403 DROP
10.402410 454 2 427.218 10.403 DROP
10.403410 455 2 427.832 10.403 DROP
10.404410 456 2 428.445 10.403 DROP
10.405410 457 2 429.056 10.403 DROP
10.406410 458 2 429.666 10.403 DROP
10.407410 459 2 430.275 10.403 DROP
10.408410 460 2 430.883 10.403 DROP
10.409410 461 2 431.489 10.403 DROP
10.410410 462 2 432.094 10.403 DROP
10.411410 463 2 432.698 10.403 DROP
10.412410 464 2 433.301 10.403 DROP
10.413410 465 2 433.902 10.403 DROP
10.414410 466 2 434.502 10.403 DROP
10.415410 467 2 435.100 10.403 DROP
10.416410 468 2 435.698 10.403 DROP
10.417410 469 2 436.294 10.403 DROP
10.418410 470 2 436.889 10.403 DROP
10.419410 471 2 437.482 10.403 DROP
10.420410 472 2 438.075 10.403 DROP
10.421410 473 2 438.666 10.403 DROP
10.422410 474 2 439.256 10.403 DROP
10.423410 475 2 439.844 10.403 DROP
10.424410 476 2 440.432 10.403 DROP
10.425410 477 2 441.018 10.403 DROP
10.426410 478 2 441.603 10.403 DROP
10.427410 479 2 442.187 10.403 DROP
10.428410 480 2 442.769 10.403 DROP
10.429410 481 2 443.350 10.403 DROP
10.430410 482 2 443.931 10.403 DROP
10.430800 483 1 444.792 10.403 DROP
10.431410 484 2 445.550 10.403 DROP
10.432410 485 2 446.127 10.403 DROP
10.433410 486 2 446.702 10.403 DROP
10.434410 487 2 447.277 10.403 DROP
10.435410 488 2 447.850 10.403 DROP
10.436410 489 2 448.421 10.403 DROP
10.437410 490 2 448.992 10.403 DROP
10.438410 491 2 449.561 10.403 DROP
10.439410 492 2 450.130 10.403 DROP
10.440410 493 2 450.697 10.403 DROP
10.441410 494 2 451.263 10.403 DROP
10.442410 495 2 451.828 10.403 DROP
10.443410 496 2 452.391 10.403 DROP
10.444410 497 2 452.954 10.403 DROP
10.445410 498 2 453.515 10.403 DROP
10.446410 499 2 454.075 10.403 DROP
10.447410 500 2 454.634 10.403 DROP
10.448410 501 2 455.192 10.403 DROP
10.449410 502 2 455.749 10.403 DROP
10.450410 503 2 456.304 10.403 DROP
10.451410 504 2 456.859 10.403 DROP
10.452410 505 2 457.412 10.403 DROP
10.453410 506 2 457.964 10.403 DROP
10.454410 507 2 458.515 10.403 DROP
10.455410 508 2 459.065 10.403 DROP
10.456410 509 2 459.614 10.403 DROP
10.457410 510 2 460.162 10.403 DROP
10.458410 511 2 460.708 10.403 DROP
10.459410 512 2 461.254 10.403 DROP
10.460410 513 2 461.798 10.403 DROP
10.461410 514 2 462.342 10.403 DROP
10.462410 515 2 462.884 10.403 DROP
10.463410 516 2 463.425 10.403 DROP
10.464410 517 2 463.965 10.403 DROP
10.465410 518 2 464.504 10.403 DROP
10.466410 519 2 465.042 10.403 DROP
10.467410 520 2 465.578 10.403 DROP
10.468410 521 2 466.114 10.403 DROP
10.469410 522 2 466.649 10.403 DROP
10.470410 523 2 467.182 10.403 DROP
10.471410 524 2 0.000 195.408 PASS
10.472410 525 2 1000.000 195.408 DROP
10.473410 526 2 1000.000 195.408 DROP
10.474410 527 2 1000.000 195.408 DROP
10.475410 528 2 1000.000 195.408 DROP
10.476410 529 2 1000.000 195.408 DROP
10.477410 530 2 1000.000 195.408 DROP
10.478410 531 2 1000.000 195.408 DROP
10.479410 532 2 1000.000 195.408 DROP
10.480410 533 2 1000.000 195.408 DROP
10.481410 534 2 1000.000 195.408 DROP
10.482410 535 2 1000.000 195.408 DROP
10.483410 536 2 1000.000 195.408 DROP
10.484410 537 2 1000.000 195.408 DROP
10.485410 538 2 1000.000 195.408 DROP
10.486410 539 2 1000.000 195.408 DROP
10.487410 540 2 1000.000 195.408 DROP
10.488410 541 2 1000.000 195.408 DROP
10.489410 542 2 1000.000 195.408 DROP
10.490410 543 2 1000.000 195.408 DROP
10.491410 544 2 1000.000 195.408 DROP
10.492410 545 2 1000.000 195.408 DROP
10.493410 546 2 1000.000 195.408 DROP
10.494410 547 2 1000.000 195.408 DROP
10.495410 548 2 1000.000 195.408 DROP
10.496410 549 2 1000.000 195.408 DROP
10.497410 550 2 1000.000 195.408 DROP
10.498410 551 2 1000.000 195.408 DROP
10.499410 552 2 1000.000 195.408 DROP
10.500410 553 2 1000.000 195.408 DROP
10.501410 554 2 1000.000 195.408 DROP
10.502410 555 2 1000.000 195.408 DROP
10.503410 556 2 1000.000 195.408 DROP
10.504410 557 2 1000.000 195.408 DROP
10.505410 558 2 1000.000 195.408 DROP
10.506410 559 2 1000.000 195.408 DROP
10.507410 560 2 1000.000 195.408 DROP
10.508410 561 2 1000.000 195.408 DROP
10.509410 562 2 1000.000 195.408 DROP
10.510410 563 2 1000.000 195.408 DROP
10.511410 564 2 1000.000 195.408 DROP
10.512410 565 2 1000.000 195.408 DROP
10.513410 566 2 1000.000 195.408 DROP
10.514410 567 2 1000.000 195.408 DROP
10.515410 568 2 1000.000 195.408 DROP
10.516410 569 2 1000.000 195.408 DROP
10.517410 570 2 1000.000 195.408 DROP
10.518410 571 2 1000.000 195.408 DROP
10.519410 572 2 1000.000 195.408 DROP
10.520410 573 2 1000.000 195.408 DROP
10.521410 574 2 1000.000 195.408 DROP
10.522410 575 2 1000.000 195.408 DROP
10.523410 576 2 1000.000 195.408 DROP
10.524410 577 2 1000.000 195.408 DROP
10.525410 578 2 1000.000 195.408 DROP
10.526410 579 2 1000.000 195.408 DROP
10.527410 580 2 1000.000 195.408 DROP
10.528410 581 2 1000.000 195.408 DROP
10.529410 582 2 1000.000 195.408 DROP
10.530410 583 2 1000.000 195.408 DROP
10.531410 584 2 1000.000 195.408 DROP
10.532410 585 2 1000.000 195.408 DROP
10.533410 586 2 1000.000 195.408 DROP
10.534410 587 2 1000.000 195.408 DROP
10.535410 588 2 1000.000 195.408 DROP
10.536410 589 2 1000.000 195.408 DROP
10.537410 590 2 1000.000 195.408 DROP
10.538410 591 2 1000.000 195.408 DROP
10.539410 592 2 1000.000 195.408 DROP
10.540410 593 2 1000.000 195.408 DROP
10.541410 594 2 1000.000 195.408 DROP
10.542410 595 2 1000.000 195.408 DROP
10.543410 596 2 1000.000 195.408 DROP
10.544410 597 2 1000.000 195.408 DROP
10.545410 598 2 1000.000 195.408 DROP
10.546410 599 2 1000.000 195.408 DROP
10.547410 600 2 1000.000 195.408 DROP
10.548410 601 2 1000.000 195.408 DROP
10.549410 602 2 1000.000 195.408 DROP
10.550410 603 2 1000.000 195.408 DROP
10.551410 604 2 1000.000 195.408 DROP
10.552410 605 2 1000.000 195.408 DROP
10.553410 606 2 1000.000 195.408 DROP
10.554410 607 2 1000.000 195.408 DROP
10.555410 608 2 1000.000 195.408 DROP
10.556410 609 2 1000.000 195.408 DROP
10.557410 610 2 1000.000 195.408 DROP
10.558410 611 2 1000.000 195.408 DROP
10.559410 612 2 1000.000 195.408 DROP
10.560410 613 2 1000.000 195.408 DROP
10.561410 614 2 1000.000 195.408 DROP
10.562410 615 2 1000.000 195.408 DROP
10.563410 616 2 1000.000 195.408 DROP
10.564410 617 2 1000.000 195.408 DROP
10.565410 618 2 1000.000 195.408 DROP
10.566410 619 2 1000.000 195.408 DROP
10.567410 620 2 1000.000 195.408 DROP
10.568410 621 2 1000.000 195.408 DROP
10.569410 622 2 1000.000 195.408 DROP
10.570410 623 2 1000.000 195.408 DROP
10.571410 624 2 1000.000 195.408 DROP
10.572410 625 2 1000.000 195.408 DROP
10.573410 626 2 1000.000 195.408 DROP
10.574410 627 2 1000.000 195.408 DROP
10.575410 628 2 1000.000 195.408 DROP
10.576410 629 2 1000.000 195.408 DROP
10.577410 630 2 1000.000 195.408 DROP
10.578410 631 2 1000.000 195.408 DROP
10.579410 632 2 1000.000 195.408 DROP
10.580410 633 2 1000.000 195.408 DROP
10.581410 634 2 1000.000 195.408 DROP
10.582410 635 2 1000.000 195.408 DROP
10.583410 636 2 1000.000 195.408 DROP
10.584410 637 2 1000.000 195.408 DROP
10.585410 638 2 1000.000 195.408 DROP
10.586410 639 2 1000.000 195.408 DROP
10.587410 640 2 1000.000 195.408 DROP
10.588410 641 2 1000.000 195.408 DROP
10.589410 642 2 1000.000 195.408 DROP
10.590410 643 2 1000.000 195.408 DROP
10.590800 644 1 1005.106 195.408 DROP
10.591410 645 2 1008.333 195.408 DROP
10.592410 646 2 1008.264 195.408 DROP
10.593410 647 2 1008.197 195.408 DROP
10.594410 648 2 1008.130 195.408 DROP
10.595410 649 2 1008.065 195.408 DROP
10.596410 650 2 1008.000 195.408 DROP
10.597410 651 2 1007.937 195.408 DROP
10.598410 652 2 1007.874 195.408 DROP
10.599410 653 2 1007.813 195.408 DROP
10.600410 654 2 1007.752 195.408 DROP
10.601410 655 2 1007.692 195.408 DROP
10.602410 656 2 1007.634 195.408 DROP
10.603410 657 2 1007.576 195.408 DROP
10.604410 658 2 1007.519 195.408 DROP
